country;DB         ;Store ;Last replication;Status
PL     ;TP-PL-CDB01;001283;2021-03-02 19:28;     1
PL     ;TP-PL-CDB01;001284;2021-03-02 19:24;     1
PL     ;TP-PL-CDB01;001288;2021-03-02 19:25;     1
PL     ;TP-PL-CDB01;001290;2021-03-02 19:27;     1
PL     ;TP-PL-CDB01;001293;2021-03-02 19:27;     1
PL     ;TP-PL-CDB01;001294;2021-03-02 19:26;     1
PL     ;TP-PL-CDB01;001298;2021-03-02 19:26;     1
PL     ;TP-PL-CDB01;001299;2021-03-02 19:26;     1
PL     ;TP-PL-CDB01;001300;2021-03-02 19:25;     1
PL     ;TP-PL-CDB01;001301;2021-03-02 19:27;     1
PL     ;TP-PL-CDB01;001302;2021-03-02 19:27;     1
PL     ;TP-PL-CDB01;001303;2021-03-02 19:28;     1
PL     ;TP-PL-CDB01;001305;2021-03-02 19:27;     1
PL     ;TP-PL-CDB01;001306;2021-03-02 19:27;     1
PL     ;TP-PL-CDB01;001308;2021-03-02 19:28;     1
PL     ;TP-PL-CDB01;001310;2021-03-02 19:10;     1
PL     ;TP-PL-CDB01;001311;2021-03-02 19:26;     1
PL     ;TP-PL-CDB01;001313;2021-03-02 19:31;     1
PL     ;TP-PL-CDB01;001314;2021-03-02 19:26;     1
PL     ;TP-PL-CDB01;001318;2021-03-02 19:27;     1
PL     ;TP-PL-CDB01;001319;2021-03-02 19:24;     1
PL     ;TP-PL-CDB01;001321;2021-03-02 19:26;     1
PL     ;TP-PL-CDB01;001322;2021-03-02 09:58;     1
PL     ;TP-PL-CDB01;001323;2021-03-02 19:40;     1
PL     ;TP-PL-CDB01;001324;2021-03-02 19:27;     1
PL     ;TP-PL-CDB01;001326;2021-03-02 19:26;     1
PL     ;TP-PL-CDB01;001328;2021-03-02 19:25;     1
PL     ;TP-PL-CDB01;001329;2021-03-02 19:26;     1
PL     ;TP-PL-CDB01;001332;2021-03-02 19:26;     1
PL     ;TP-PL-CDB01;110099;NULL            ;     0
PL     ;TP-PL-CDB01;-PL-CD;NULL            ;     1

(126 rows affected)
