country;DB         ;Store ;Last replication;Status
-------;-----------;------;----------------;------
RO     ;TP-RO-CDB02;003216;2021-03-02 19:24;     1
RO     ;TP-RO-CDB02;003216;NULL            ;     0
RO     ;TP-RO-CDB02;003217;2021-03-02 19:25;     1
RO     ;TP-RO-CDB02;003218;2021-03-02 19:25;     1
RO     ;TP-RO-CDB02;003219;2021-03-02 19:25;     1
RO     ;TP-RO-CDB02;003220;2021-03-02 19:24;     1
RO     ;TP-RO-CDB02;003221;2021-03-02 19:23;     1
RO     ;TP-RO-CDB02;003222;2021-03-02 19:26;     1
RO     ;TP-RO-CDB02;003223;2021-03-02 19:24;     1
RO     ;TP-RO-CDB02;003224;2021-03-02 19:25;     1
RO     ;TP-RO-CDB02;003226;2021-03-02 19:26;     1
RO     ;TP-RO-CDB02;003227;2021-03-02 19:26;     1
RO     ;TP-RO-CDB02;003229;2021-03-02 19:26;     1
RO     ;TP-RO-CDB02;003230;2021-03-02 19:25;     1
RO     ;TP-RO-CDB02;003231;2021-03-02 19:26;     1
RO     ;TP-RO-CDB02;003232;2021-03-02 19:24;     1
RO     ;TP-RO-CDB02;003233;2021-03-02 19:24;     1
RO     ;TP-RO-CDB02;003234;2021-03-02 19:25;     1
RO     ;TP-RO-CDB02;003235;2021-03-02 19:25;     1
RO     ;TP-RO-CDB02;003236;2021-03-02 19:24;     1
RO     ;TP-RO-CDB02;003237;2021-03-02 19:26;     1
RO     ;TP-RO-CDB02;003238;2021-03-02 19:26;     1
RO     ;TP-RO-CDB02;003239;2021-03-02 19:27;     1
RO     ;TP-RO-CDB02;003240;2021-03-02 19:27;     1
RO     ;TP-RO-CDB02;003241;2021-03-02 19:26;     1
RO     ;TP-RO-CDB02;003242;2021-03-02 19:25;     1
RO     ;TP-RO-CDB02;003243;2021-03-02 19:26;     1
RO     ;TP-RO-CDB02;003244;2021-03-02 19:26;     1
RO     ;TP-RO-CDB02;003245;2021-03-02 19:25;     1
RO     ;TP-RO-CDB02;003246;2021-03-02 19:26;     1
RO     ;TP-RO-CDB02;003247;2021-03-02 19:27;     1
RO     ;TP-RO-CDB02;003248;2021-03-02 19:27;     1
RO     ;TP-RO-CDB02;003249;2021-03-02 19:26;     1
RO     ;TP-RO-CDB02;003250;2021-03-02 19:26;     1
RO     ;TP-RO-CDB02;003251;2021-03-02 19:26;     1
RO     ;TP-RO-CDB02;003252;2021-03-02 19:34;     1
RO     ;TP-RO-CDB02;003253;2021-03-02 19:27;     1
RO     ;TP-RO-CDB02;003254;2021-03-02 19:26;     1
RO     ;TP-RO-CDB02;003256;2021-03-02 19:26;     1
RO     ;TP-RO-CDB02;003257;2021-03-02 19:40;     1
RO     ;TP-RO-CDB02;003258;2021-03-02 19:27;     1
RO     ;TP-RO-CDB02;003259;2021-03-02 19:29;     1
RO     ;TP-RO-CDB02;003261;2021-03-02 19:28;     1
RO     ;TP-RO-CDB02;003262;2021-03-02 19:28;     1
RO     ;TP-RO-CDB02;003263;2021-03-02 19:18;     1
RO     ;TP-RO-CDB02;003265;2021-03-02 19:27;     1
RO     ;TP-RO-CDB02;003266;2021-03-02 19:28;     1
RO     ;TP-RO-CDB02;003267;2021-03-02 19:27;     1
RO     ;TP-RO-CDB02;003268;2021-03-02 19:27;     1
RO     ;TP-RO-CDB02;003269;2021-03-02 19:28;     1
RO     ;TP-RO-CDB02;003270;2021-03-02 19:27;     1
RO     ;TP-RO-CDB02;003271;2021-03-02 19:29;     1
RO     ;TP-RO-CDB02;003272;2021-03-02 19:28;     1
RO     ;TP-RO-CDB02;003273;2021-03-02 19:28;     1
RO     ;TP-RO-CDB02;003274;2021-03-02 19:29;     1
RO     ;TP-RO-CDB02;003275;2021-03-02 19:29;     1
RO     ;TP-RO-CDB02;003276;2021-03-02 19:28;     1
RO     ;TP-RO-CDB02;003277;2021-03-02 19:28;     1
RO     ;TP-RO-CDB02;003278;2021-03-02 19:28;     1
RO     ;TP-RO-CDB02;003279;2021-03-02 19:29;     1
RO     ;TP-RO-CDB02;003280;2021-03-02 19:29;     1
RO     ;TP-RO-CDB02;003281;2021-03-02 19:29;     1
RO     ;TP-RO-CDB02;003282;2021-03-02 19:30;     1
RO     ;TP-RO-CDB02;003283;2021-03-02 19:30;     1
RO     ;TP-RO-CDB02;003285;2021-03-02 19:29;     1
RO     ;TP-RO-CDB02;003286;2021-03-02 19:31;     1
RO     ;TP-RO-CDB02;003287;2021-03-02 19:32;     1
RO     ;TP-RO-CDB02;003288;2021-03-02 19:29;     1
RO     ;TP-RO-CDB02;003289;2021-03-02 19:30;     1
RO     ;TP-RO-CDB02;003290;2021-03-02 19:29;     1
RO     ;TP-RO-CDB02;003291;2021-03-02 19:31;     1
RO     ;TP-RO-CDB02;003292;2021-03-02 19:31;     1
RO     ;TP-RO-CDB02;003293;2021-03-02 19:31;     1
RO     ;TP-RO-CDB02;003294;2021-03-02 19:31;     1
RO     ;TP-RO-CDB02;003295;2021-03-02 19:31;     1
RO     ;TP-RO-CDB02;003296;2021-03-02 19:31;     1
RO     ;TP-RO-CDB02;003297;2021-03-02 19:30;     1
RO     ;TP-RO-CDB02;003298;2021-03-02 19:31;     1
RO     ;TP-RO-CDB02;003299;2021-03-02 19:31;     1
RO     ;TP-RO-CDB02;003300;2021-03-02 19:31;     1
RO     ;TP-RO-CDB02;003301;2021-03-01 21:46;     1
RO     ;TP-RO-CDB02;003302;2021-03-02 19:32;     1
RO     ;TP-RO-CDB02;003303;2021-03-02 19:19;     1
RO     ;TP-RO-CDB02;003305;2021-03-02 19:32;     1
RO     ;TP-RO-CDB02;003306;2021-03-02 19:32;     1
RO     ;TP-RO-CDB02;003307;2021-03-02 19:32;     1
RO     ;TP-RO-CDB02;003308;2021-03-02 19:32;     1
RO     ;TP-RO-CDB02;003309;2021-03-02 04:01;     1
RO     ;TP-RO-CDB02;003310;2021-03-02 19:23;     1
RO     ;TP-RO-CDB02;003311;2021-03-02 19:33;     1
RO     ;TP-RO-CDB02;003312;2021-03-02 19:32;     1
RO     ;TP-RO-CDB02;003313;2021-03-02 19:40;     1
RO     ;TP-RO-CDB02;003314;2021-03-02 19:27;     1
RO     ;TP-RO-CDB02;003315;2021-03-02 19:26;     1
RO     ;TP-RO-CDB02;003316;2021-03-02 19:25;     1
RO     ;TP-RO-CDB02;003317;2021-03-02 19:33;     1
RO     ;TP-RO-CDB02;003318;2021-03-02 19:34;     1
RO     ;TP-RO-CDB02;003319;2021-03-02 19:11;     1
RO     ;TP-RO-CDB02;003320;2021-03-02 19:22;     1
RO     ;TP-RO-CDB02;003321;2021-03-02 19:22;     1
RO     ;TP-RO-CDB02;003322;2021-03-02 19:17;     1
RO     ;TP-RO-CDB02;003323;2021-03-02 19:21;     1
RO     ;TP-RO-CDB02;003324;2021-03-02 19:22;     1
RO     ;TP-RO-CDB02;003325;2021-03-02 19:33;     1
RO     ;TP-RO-CDB02;003327;2021-03-02 19:34;     1
RO     ;TP-RO-CDB02;003328;2021-03-02 19:34;     1
RO     ;TP-RO-CDB02;003330;2021-03-02 19:33;     1
RO     ;TP-RO-CDB02;003331;2021-03-02 19:15;     1
RO     ;TP-RO-CDB02;003332;2021-03-02 19:40;     1
RO     ;TP-RO-CDB02;003334;2021-03-02 19:33;     1
RO     ;TP-RO-CDB02;003335;2021-03-02 19:29;     1
RO     ;TP-RO-CDB02;003336;2021-03-02 19:29;     1
RO     ;TP-RO-CDB02;003337;2021-03-02 19:36;     1
RO     ;TP-RO-CDB02;003338;2021-03-02 19:32;     1
RO     ;TP-RO-CDB02;003339;2021-03-02 19:21;     1
RO     ;TP-RO-CDB02;003341;2021-03-02 19:14;     1
RO     ;TP-RO-CDB02;003342;2021-03-02 19:30;     1
RO     ;TP-RO-CDB02;003343;2021-03-02 19:25;     1
RO     ;TP-RO-CDB02;003345;2021-03-02 19:30;     1
RO     ;TP-RO-CDB02;003346;2021-03-02 19:21;     1
RO     ;TP-RO-CDB02;003347;2021-03-02 19:16;     1
RO     ;TP-RO-CDB02;003348;2021-03-02 19:25;     1
RO     ;TP-RO-CDB02;003349;2021-03-02 19:34;     1
RO     ;TP-RO-CDB02;003350;2021-03-02 19:26;     1
RO     ;TP-RO-CDB02;140002;2021-03-02 19:38;     1
RO     ;TP-RO-CDB02;140003;2021-03-02 19:23;     1
RO     ;TP-RO-CDB02;140004;2021-03-02 19:18;     1
RO     ;TP-RO-CDB02;140005;2021-02-09 06:49;     1
RO     ;TP-RO-CDB02;-RO-CD;NULL            ;     1

(129 rows affected)
