country;DB         ;Store ;Last replication;Status
-------;-----------;------;----------------;------
PL     ;TP-PL-CDB04;001010;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001011;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001012;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001013;2021-03-02 19:30;     1
PL     ;TP-PL-CDB04;001014;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001015;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001016;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001017;2021-03-02 19:29;     1
PL     ;TP-PL-CDB04;001018;2021-03-02 19:37;     1
PL     ;TP-PL-CDB04;001019;2021-03-02 19:30;     1
PL     ;TP-PL-CDB04;001021;2021-03-02 19:23;     1
PL     ;TP-PL-CDB04;001022;2021-03-02 19:29;     1
PL     ;TP-PL-CDB04;001023;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001024;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001025;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001026;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001027;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001028;2021-03-02 19:04;     1
PL     ;TP-PL-CDB04;001030;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001032;2021-03-02 19:39;     1
PL     ;TP-PL-CDB04;001033;2021-03-02 19:20;     1
PL     ;TP-PL-CDB04;001034;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001035;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001036;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001037;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001038;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001039;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001040;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001041;2021-03-02 19:04;     1
PL     ;TP-PL-CDB04;001043;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001044;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001045;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001046;2021-03-02 19:19;     1
PL     ;TP-PL-CDB04;001047;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001048;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001049;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001055;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001056;2021-03-02 19:39;     1
PL     ;TP-PL-CDB04;001057;2021-03-02 19:20;     1
PL     ;TP-PL-CDB04;001058;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001059;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001060;2021-03-02 19:23;     1
PL     ;TP-PL-CDB04;001747;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001748;2021-03-02 19:29;     1
PL     ;TP-PL-CDB04;001749;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001750;2021-03-02 19:14;     1
PL     ;TP-PL-CDB04;001751;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001752;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001753;2021-03-02 19:38;     1
PL     ;TP-PL-CDB04;001754;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001755;2021-03-02 19:11;     1
PL     ;TP-PL-CDB04;001756;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001757;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001758;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001759;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001760;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001761;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001762;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001763;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001764;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001765;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001766;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001767;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001768;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001769;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001770;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001771;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001772;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001773;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001774;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001775;2021-03-02 19:36;     1
PL     ;TP-PL-CDB04;001776;2021-03-02 19:36;     1
