country;DB         ;Store ;Last replication;Status
-------;-----------;------;----------------;------
PL     ;TP-PL-CDB03;001547;2021-02-26 14:46;     1
PL     ;TP-PL-CDB03;001548;2021-02-26 14:46;     1
PL     ;TP-PL-CDB03;001549;2021-02-26 14:41;     1
PL     ;TP-PL-CDB03;001550;2021-02-26 14:42;     1
PL     ;TP-PL-CDB03;001551;2021-02-26 14:41;     1
PL     ;TP-PL-CDB03;001553;2021-02-26 14:43;     1
PL     ;TP-PL-CDB03;001554;2021-02-26 14:40;     1
PL     ;TP-PL-CDB03;001555;2021-02-26 14:44;     1
PL     ;TP-PL-CDB03;001556;2021-02-26 14:52;     1
PL     ;TP-PL-CDB03;001557;2021-02-26 14:44;     1
PL     ;TP-PL-CDB03;001558;2021-02-26 14:41;     1
PL     ;TP-PL-CDB03;001559;2021-02-26 14:40;     1
PL     ;TP-PL-CDB03;001560;2021-02-26 14:43;     1
PL     ;TP-PL-CDB03;001561;2021-02-26 14:44;     1
PL     ;TP-PL-CDB03;001562;2021-02-26 14:42;     1
PL     ;TP-PL-CDB03;001563;2021-02-26 14:45;     1
PL     ;TP-PL-CDB03;001564;2021-02-26 14:31;     1
PL     ;TP-PL-CDB03;001565;2021-02-26 14:31;     1
PL     ;TP-PL-CDB03;001566;2021-02-26 14:39;     1
PL     ;TP-PL-CDB03;001567;2021-02-26 14:49;     1
PL     ;TP-PL-CDB03;001568;2021-02-26 14:42;     1
PL     ;TP-PL-CDB03;001569;2021-02-26 14:42;     1
PL     ;TP-PL-CDB03;001570;2021-02-26 14:48;     1
PL     ;TP-PL-CDB03;001572;2021-02-26 14:46;     1
PL     ;TP-PL-CDB03;001573;2021-02-26 14:47;     1
PL     ;TP-PL-CDB03;001576;2021-02-26 14:46;     1
PL     ;TP-PL-CDB03;001578;2021-02-26 14:46;     1
PL     ;TP-PL-CDB03;001579;2021-02-26 14:33;     1
PL     ;TP-PL-CDB03;001580;2021-02-26 14:45;     1
PL     ;TP-PL-CDB03;001581;2021-02-26 14:44;     1
PL     ;TP-PL-CDB03;001582;2021-02-26 14:42;     1
PL     ;TP-PL-CDB03;001583;2021-02-26 14:42;     1
PL     ;TP-PL-CDB03;001584;2021-02-26 14:44;     1
PL     ;TP-PL-CDB03;001586;2021-02-26 14:45;     1
PL     ;TP-PL-CDB03;001587;2021-02-26 14:44;     1
PL     ;TP-PL-CDB03;001588;2021-02-26 14:44;     1
PL     ;TP-PL-CDB03;001589;2021-02-26 14:50;     1
PL     ;TP-PL-CDB03;001590;2021-02-26 14:43;     1
PL     ;TP-PL-CDB03;001592;2021-02-26 14:41;     1
PL     ;TP-PL-CDB03;001593;2021-02-26 14:44;     1
PL     ;TP-PL-CDB03;001594;2021-02-26 14:48;     1
PL     ;TP-PL-CDB03;001595;2021-02-26 14:33;     1
PL     ;TP-PL-CDB03;001596;2021-02-26 14:53;     1
PL     ;TP-PL-CDB03;001598;2021-02-26 14:24;     1
PL     ;TP-PL-CDB03;001599;2021-02-26 14:46;     1
PL     ;TP-PL-CDB03;001600;2021-02-26 14:44;     1
PL     ;TP-PL-CDB03;001603;2021-02-26 14:47;     1
PL     ;TP-PL-CDB03;001604;2021-02-26 14:44;     1
PL     ;TP-PL-CDB03;001605;2021-02-26 14:42;     1
PL     ;TP-PL-CDB03;001606;2021-02-26 14:46;     1
PL     ;TP-PL-CDB03;001607;2021-02-26 14:43;     1
PL     ;TP-PL-CDB03;001608;2021-02-26 14:52;     1
PL     ;TP-PL-CDB03;001609;2021-02-26 14:48;     1
PL     ;TP-PL-CDB03;001610;2021-02-26 14:46;     1
PL     ;TP-PL-CDB03;001611;2021-02-26 14:46;     1
PL     ;TP-PL-CDB03;001612;2021-02-26 14:46;     1
PL     ;TP-PL-CDB03;001613;2021-02-26 14:53;     1
PL     ;TP-PL-CDB03;001615;2021-02-26 14:47;     1
PL     ;TP-PL-CDB03;001617;2021-02-26 14:46;     1
PL     ;TP-PL-CDB03;001618;2021-02-26 14:44;     1
PL     ;TP-PL-CDB03;001620;2021-02-26 14:42;     1
