country;DB         ;Store ;Last replication;Status
-------;-----------;------;----------------;------
PL     ;TP-PL-CDB05;110052;2021-03-02 19:28;     1
PL     ;TP-PL-CDB05;110053;2021-03-02 19:35;     1
PL     ;TP-PL-CDB05;110054;2021-03-02 19:21;     1
PL     ;TP-PL-CDB05;110055;2021-03-02 19:33;     1
PL     ;TP-PL-CDB05;110056;2021-03-02 19:35;     1
PL     ;TP-PL-CDB05;110057;2021-03-02 19:29;     1
PL     ;TP-PL-CDB05;110058;2021-03-02 19:06;     1
PL     ;TP-PL-CDB05;110059;2021-03-02 19:29;     1
PL     ;TP-PL-CDB05;110060;2021-03-02 19:34;     1
PL     ;TP-PL-CDB05;110061;2021-03-02 19:38;     1
PL     ;TP-PL-CDB05;110064;2021-03-02 19:12;     1
PL     ;TP-PL-CDB05;110065;2021-03-02 19:38;     1
PL     ;TP-PL-CDB05;110066;2021-03-02 19:17;     1
PL     ;TP-PL-CDB05;110067;2021-03-02 19:11;     1
PL     ;TP-PL-CDB05;110068;2021-03-02 19:29;     1
PL     ;TP-PL-CDB05;110069;2021-03-02 19:35;     1
PL     ;TP-PL-CDB05;110070;2021-03-02 19:12;     1
PL     ;TP-PL-CDB05;110072;2021-03-02 19:23;     1
PL     ;TP-PL-CDB05;110073;2021-03-02 19:38;     1
PL     ;TP-PL-CDB05;110074;2021-03-02 19:36;     1
PL     ;TP-PL-CDB05;110075;2021-03-02 19:18;     1
PL     ;TP-PL-CDB05;110077;2021-03-02 19:37;     1
PL     ;TP-PL-CDB05;110079;2021-03-02 19:40;     1
PL     ;TP-PL-CDB05;110080;2021-03-02 19:37;     1
PL     ;TP-PL-CDB05;110081;2021-03-02 19:28;     1
PL     ;TP-PL-CDB05;110082;2021-03-02 19:34;     1
PL     ;TP-PL-CDB05;110083;2021-03-02 19:36;     1
PL     ;TP-PL-CDB05;110084;2021-03-02 19:39;     1
PL     ;TP-PL-CDB05;110085;2021-03-02 19:37;     1
