country;DB         ;Store ;Last replication;Status
-------;-----------;------;----------------;------
PL     ;TP-PL-CDB06;110263;2021-02-26 14:49;     1
PL     ;TP-PL-CDB06;110264;2021-02-26 14:44;     1
PL     ;TP-PL-CDB06;110265;2021-02-26 14:25;     1
PL     ;TP-PL-CDB06;110266;2021-02-26 14:42;     1
PL     ;TP-PL-CDB06;110267;2021-02-26 14:50;     1
PL     ;TP-PL-CDB06;110268;2021-02-26 14:42;     1
PL     ;TP-PL-CDB06;110269;2021-02-26 14:46;     1
PL     ;TP-PL-CDB06;110270;2021-02-26 14:47;     1
PL     ;TP-PL-CDB06;110271;2021-02-26 14:47;     1
PL     ;TP-PL-CDB06;110272;2021-02-26 14:42;     1
PL     ;TP-PL-CDB06;110273;2021-02-26 14:26;     1
PL     ;TP-PL-CDB06;110274;2021-02-26 14:26;     1
PL     ;TP-PL-CDB06;110275;2021-02-26 14:26;     1
PL     ;TP-PL-CDB06;110276;2021-02-26 14:29;     1
PL     ;TP-PL-CDB06;110277;2021-02-26 14:27;     1
PL     ;TP-PL-CDB06;110278;2021-02-26 14:43;     1
PL     ;TP-PL-CDB06;110279;2021-02-26 14:40;     1
PL     ;TP-PL-CDB06;110280;2021-02-26 14:43;     1
PL     ;TP-PL-CDB06;110281;2021-02-26 14:32;     1
PL     ;TP-PL-CDB06;110282;2021-02-26 14:35;     1
PL     ;TP-PL-CDB06;110285;2021-02-26 14:28;     1
PL     ;TP-PL-CDB06;110286;2021-02-26 14:29;     1
PL     ;TP-PL-CDB06;110287;2021-02-26 14:50;     1
PL     ;TP-PL-CDB06;110288;2021-02-26 14:31;     1
PL     ;TP-PL-CDB06;110289;2021-02-26 14:38;     1
PL     ;TP-PL-CDB06;110290;2021-02-26 14:36;     1
PL     ;TP-PL-CDB06;110291;2021-02-26 14:52;     1
PL     ;TP-PL-CDB06;110293;2021-02-26 14:53;     1
PL     ;TP-PL-CDB06;110297;2021-02-26 14:37;     1
PL     ;TP-PL-CDB06;110298;2021-02-26 14:38;     1
PL     ;TP-PL-CDB06;110299;2021-02-26 14:30;     1
PL     ;TP-PL-CDB06;110300;2021-02-26 14:38;     1
PL     ;TP-PL-CDB06;110301;2021-02-26 14:38;     1
PL     ;TP-PL-CDB06;110302;2021-02-26 14:40;     1
PL     ;TP-PL-CDB06;110304;2021-02-26 14:41;     1
PL     ;TP-PL-CDB06;110305;2021-02-26 14:35;     1
PL     ;TP-PL-CDB06;110306;2021-02-26 14:39;     1
PL     ;TP-PL-CDB06;110307;2021-02-26 14:38;     1
PL     ;TP-PL-CDB06;110308;2021-02-26 14:38;     1
PL     ;TP-PL-CDB06;110309;2021-02-26 14:52;     1
PL     ;TP-PL-CDB06;110310;2021-02-26 14:50;     1
PL     ;TP-PL-CDB06;110311;2021-02-26 14:43;     1
PL     ;TP-PL-CDB06;110312;2021-02-26 14:53;     1
PL     ;TP-PL-CDB06;110313;2021-02-26 14:54;     1
PL     ;TP-PL-CDB06;110314;2021-02-26 14:38;     1
PL     ;TP-PL-CDB06;110315;2021-02-26 14:42;     1
PL     ;TP-PL-CDB06;110316;2021-02-26 14:41;     1
PL     ;TP-PL-CDB06;110317;2021-02-26 14:38;     1
PL     ;TP-PL-CDB06;110318;2021-02-26 14:24;     1
PL     ;TP-PL-CDB06;110319;2021-02-26 14:40;     1
PL     ;TP-PL-CDB06;110320;2021-02-26 14:38;     1
PL     ;TP-PL-CDB06;110321;2021-02-26 14:39;     1
PL     ;TP-PL-CDB06;110322;2021-02-26 14:25;     1
PL     ;TP-PL-CDB06;110323;2021-02-26 14:31;     1
PL     ;TP-PL-CDB06;110324;2021-02-26 14:45;     1
PL     ;TP-PL-CDB06;110325;2021-02-26 14:38;     1
PL     ;TP-PL-CDB06;110326;2021-02-26 14:38;     1
PL     ;TP-PL-CDB06;110327;2021-02-26 14:34;     1
PL     ;TP-PL-CDB06;110328;2021-02-26 14:26;     1
PL     ;TP-PL-CDB06;110329;2021-02-26 14:27;     1
PL     ;TP-PL-CDB06;110330;2021-02-26 14:34;     1
PL     ;TP-PL-CDB06;110331;2021-02-26 14:50;     1
PL     ;TP-PL-CDB06;110332;2021-02-26 14:38;     1
PL     ;TP-PL-CDB06;110333;2021-02-26 14:38;     1
PL     ;TP-PL-CDB06;110334;2021-02-26 14:40;     1
PL     ;TP-PL-CDB06;110336;2021-02-26 14:40;     1
PL     ;TP-PL-CDB06;110338;2021-02-26 14:38;     1
PL     ;TP-PL-CDB06;110339;2021-02-26 14:38;     1
PL     ;TP-PL-CDB06;110340;2021-02-26 14:38;     1
PL     ;TP-PL-CDB06;110341;2021-02-26 14:38;     1
PL     ;TP-PL-CDB06;110342;2021-02-26 14:38;     1
PL     ;TP-PL-CDB06;110343;2021-02-26 14:41;     1
PL     ;TP-PL-CDB06;110344;2021-02-26 14:39;     1
PL     ;TP-PL-CDB06;110345;2021-02-26 14:26;     1
PL     ;TP-PL-CDB06;110346;2021-02-26 14:36;     1
PL     ;TP-PL-CDB06;110347;2021-02-26 14:40;     1
PL     ;TP-PL-CDB06;110348;2021-02-26 14:40;     1
PL     ;TP-PL-CDB06;110349;2021-02-26 14:35;     1
PL     ;TP-PL-CDB06;110350;2021-02-26 14:27;     1
PL     ;TP-PL-CDB06;110351;2021-02-26 14:40;     1
PL     ;TP-PL-CDB06;110353;2021-02-26 14:46;     1
PL     ;TP-PL-CDB06;110354;2021-02-26 14:47;     1
PL     ;TP-PL-CDB06;110355;2021-02-26 14:49;     1
PL     ;TP-PL-CDB06;110356;2021-02-26 14:49;     1
PL     ;TP-PL-CDB06;110357;2021-02-26 14:53;     1
PL     ;TP-PL-CDB06;110358;2021-02-26 14:25;     1
PL     ;TP-PL-CDB06;110359;2021-02-26 14:40;     1
PL     ;TP-PL-CDB06;110360;2021-02-26 14:52;     1
PL     ;TP-PL-CDB06;110361;2021-02-26 14:51;     1
PL     ;TP-PL-CDB06;110362;2021-02-26 14:41;     1
PL     ;TP-PL-CDB06;110363;2021-02-26 14:52;     1
PL     ;TP-PL-CDB06;110364;2021-02-26 14:53;     1
PL     ;TP-PL-CDB06;110365;2021-02-26 14:46;     1
PL     ;TP-PL-CDB06;110366;2021-02-26 14:51;     1
PL     ;TP-PL-CDB06;110367;2021-02-26 14:40;     1
PL     ;TP-PL-CDB06;110368;2021-02-26 14:40;     1
PL     ;TP-PL-CDB06;110369;2021-02-26 14:40;     1
PL     ;TP-PL-CDB06;110370;2021-02-26 14:52;     1
PL     ;TP-PL-CDB06;110371;2021-02-26 14:52;     1
PL     ;TP-PL-CDB06;110372;2021-02-26 14:40;     1
PL     ;TP-PL-CDB06;110373;2021-02-26 14:52;     1
PL     ;TP-PL-CDB06;110374;2021-02-26 14:53;     1
PL     ;TP-PL-CDB06;110375;2021-02-26 14:53;     1
PL     ;TP-PL-CDB06;110376;2021-02-26 14:29;     1
PL     ;TP-PL-CDB06;110377;2021-02-26 14:54;     1
PL     ;TP-PL-CDB06;110378;2021-02-26 14:40;     1
PL     ;TP-PL-CDB06;110379;2021-02-26 14:26;     1
PL     ;TP-PL-CDB06;110379;2020-06-15 13:18;     1
PL     ;TP-PL-CDB06;110380;2021-02-26 14:38;     1
PL     ;TP-PL-CDB06;110381;2021-02-26 14:41;     1
PL     ;TP-PL-CDB06;110383;2021-02-26 14:33;     1
PL     ;TP-PL-CDB06;110384;2021-02-26 14:40;     1
PL     ;TP-PL-CDB06;110385;2021-02-26 14:23;     1
PL     ;TP-PL-CDB06;110386;2021-02-26 14:24;     1
PL     ;TP-PL-CDB06;110387;2021-02-26 14:24;     1
PL     ;TP-PL-CDB06;110388;2021-02-26 14:38;     1
PL     ;TP-PL-CDB06;110389;2021-02-26 14:38;     1
PL     ;TP-PL-CDB06;110390;2021-02-26 14:38;     1
PL     ;TP-PL-CDB06;110391;2021-02-26 14:25;     1
PL     ;TP-PL-CDB06;110392;2021-02-26 14:31;     1
PL     ;TP-PL-CDB06;110393;2021-02-26 14:38;     1
PL     ;TP-PL-CDB06;110394;2021-02-26 14:40;     1
PL     ;TP-PL-CDB06;110395;2021-02-26 14:42;     1
PL     ;TP-PL-CDB06;110396;2021-02-26 14:33;     1
PL     ;TP-PL-CDB06;110397;2021-02-26 14:38;     1
PL     ;TP-PL-CDB06;110400;2021-02-26 14:33;     1
PL     ;TP-PL-CDB06;110401;2021-02-26 14:46;     1
PL     ;TP-PL-CDB06;110402;2021-02-26 14:40;     1
PL     ;TP-PL-CDB06;110403;2021-02-26 14:34;     1
PL     ;TP-PL-CDB06;110404;2021-02-26 14:38;     1
PL     ;TP-PL-CDB06;110405;2021-02-26 14:51;     1
PL     ;TP-PL-CDB06;110406;2021-02-26 14:25;     1
PL     ;TP-PL-CDB06;110407;2021-02-26 14:33;     1
PL     ;TP-PL-CDB06;110408;2021-02-26 14:33;     1
PL     ;TP-PL-CDB06;110409;2021-02-26 14:51;     1
PL     ;TP-PL-CDB06;110410;2021-02-26 14:33;     1
PL     ;TP-PL-CDB06;110411;2021-02-26 14:33;     1
PL     ;TP-PL-CDB06;110412;2021-02-26 14:39;     1
PL     ;TP-PL-CDB06;110413;2021-02-26 14:33;     1
PL     ;TP-PL-CDB06;110414;2021-02-26 14:50;     1
PL     ;TP-PL-CDB06;110415;2021-02-26 14:52;     1
PL     ;TP-PL-CDB06;110416;2021-02-26 14:33;     1
PL     ;TP-PL-CDB06;110417;2021-02-26 14:33;     1
PL     ;TP-PL-CDB06;110418;2021-02-26 14:33;     1
PL     ;TP-PL-CDB06;110419;2021-02-26 14:33;     1
PL     ;TP-PL-CDB06;110420;2021-02-26 14:35;     1
PL     ;TP-PL-CDB06;110421;2021-02-26 14:36;     1
PL     ;TP-PL-CDB06;110422;2021-02-26 14:33;     1
PL     ;TP-PL-CDB06;110423;2021-02-26 14:33;     1
PL     ;TP-PL-CDB06;110424;2021-02-26 14:33;     1
PL     ;TP-PL-CDB06;110425;2021-02-26 14:46;     1
PL     ;TP-PL-CDB06;110426;2021-02-26 14:25;     1
PL     ;TP-PL-CDB06;110428;2021-02-26 14:33;     1
PL     ;TP-PL-CDB06;110429;2021-02-26 14:35;     1
PL     ;TP-PL-CDB06;110430;2021-02-26 14:36;     1
PL     ;TP-PL-CDB06;110431;2021-02-26 14:50;     1
PL     ;TP-PL-CDB06;110432;2021-02-26 14:36;     1
PL     ;TP-PL-CDB06;110433;2021-02-26 14:44;     1
PL     ;TP-PL-CDB06;110434;2021-02-26 14:52;     1
PL     ;TP-PL-CDB06;110435;2021-02-26 14:43;     1
PL     ;TP-PL-CDB06;110436;2021-02-26 14:27;     1
PL     ;TP-PL-CDB06;110437;2021-02-26 14:28;     1
PL     ;TP-PL-CDB06;110438;2021-02-26 14:51;     1
PL     ;TP-PL-CDB06;110439;2021-02-26 14:31;     1
PL     ;TP-PL-CDB06;110440;2021-02-26 14:45;     1
PL     ;TP-PL-CDB06;110441;2021-02-26 14:43;     1
PL     ;TP-PL-CDB06;110442;2021-02-26 14:26;     1
PL     ;TP-PL-CDB06;110443;2021-02-26 14:29;     1
PL     ;TP-PL-CDB06;110444;2021-02-26 14:24;     1
PL     ;TP-PL-CDB06;110445;2021-02-26 14:21;     1
PL     ;TP-PL-CDB06;110446;2021-02-26 14:40;     1
PL     ;TP-PL-CDB06;110447;2021-02-26 14:49;     1
PL     ;TP-PL-CDB06;110448;2021-02-26 14:35;     1
PL     ;TP-PL-CDB06;110449;2021-02-26 14:30;     1
PL     ;TP-PL-CDB06;110450;2021-02-26 14:50;     1
PL     ;TP-PL-CDB06;110451;2021-02-26 14:40;     1
PL     ;TP-PL-CDB06;110452;2021-02-26 14:50;     1
PL     ;TP-PL-CDB06;110453;2021-02-26 14:45;     1
PL     ;TP-PL-CDB06;110454;2021-02-26 14:52;     1
PL     ;TP-PL-CDB06;110455;2021-02-26 14:29;     1
PL     ;TP-PL-CDB06;110456;2021-02-26 14:33;     1
PL     ;TP-PL-CDB06;110457;2021-02-26 14:25;     1
PL     ;TP-PL-CDB06;110458;2021-02-26 14:41;     1
