country;DB         ;Store ;Last replication;Status
SK     ;TP-IN-CDB03;120012;2021-03-02 19:38;     1
SK     ;TP-IN-CDB03;120013;2021-03-02 19:39;     1
SK     ;TP-IN-CDB03;120014;2021-03-02 19:38;     1
SK     ;TP-IN-CDB03;120015;2021-03-02 19:39;     1
SK     ;TP-IN-CDB03;120016;2021-03-02 19:39;     1
SK     ;TP-IN-CDB03;120017;2021-03-02 19:39;     1
SK     ;TP-IN-CDB03;120018;2021-03-02 19:38;     1
SK     ;TP-IN-CDB03;120019;2021-03-02 19:38;     1
SK     ;TP-IN-CDB03;120020;2021-03-02 19:39;     1
SK     ;TP-IN-CDB03;120021;2021-03-02 19:39;     1
SK     ;TP-IN-CDB03;120022;2021-03-02 05:50;     1
SK     ;TP-IN-CDB03;120023;2021-03-02 19:20;     1
SK     ;TP-IN-CDB03;120024;2021-03-02 19:39;     1
SK     ;TP-IN-CDB03;120025;2021-03-02 19:18;     1
SK     ;TP-IN-CDB03;120026;2021-03-02 19:39;     1
SK     ;TP-IN-CDB03;120027;2021-03-02 19:39;     1
SK     ;TP-IN-CDB03;120028;2021-03-02 19:38;     1
SK     ;TP-IN-CDB03;120029;2021-03-02 19:38;     1
SK     ;TP-IN-CDB03;120030;2021-03-02 19:22;     1
SK     ;TP-IN-CDB03;120031;2021-03-02 19:20;     1
SK     ;TP-IN-CDB03;120032;2021-03-02 19:38;     1
SK     ;TP-IN-CDB03;120033;2021-03-02 19:39;     1
SK     ;TP-IN-CDB03;120034;2021-03-02 19:30;     1
SK     ;TP-IN-CDB03;-IN-CD;NULL            ;     1

(119 rows affected)
